date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:54:45	21572/21572	---M--	200	added ('OK')	image/png	etag:%22bbbb89920a77d76a131c511f6f67cacf%22	https://flowbite.com/docs/apple-icon-180x180.png	C:/Flowbite/Flowbite/flowbite.com/docs/apple-icon-180x180.png	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:45	21584/21584	---M--	200	added ('OK')	image/png	etag:%2287c67e44ffbcb4c0cdaa9530e9eac0b5%22	https://flowbite.com/docs/android-icon-192x192.png	C:/Flowbite/Flowbite/flowbite.com/docs/android-icon-192x192.png	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:45	900798/900798	---MCZ	200	added ('OK')	text/html	etag:W/%226299c525993a61ef308eef374c9be77f%22	https://flowbite.com/docs/forms/number-input/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/number-input/index.html	(from )
13:54:46	2528/2528	---M--	200	added ('OK')	image/png	etag:%22c3bb9d359ba20665d95b5644d1c96f13%22	https://flowbite.com/docs/favicon-32x32.png	C:/Flowbite/Flowbite/flowbite.com/docs/favicon-32x32.png	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:46	732433/732433	---MCZ	200	added ('OK')	text/html	etag:W/%22d07242a6fd9474ffdce62c9e0e9a62b7%22	https://flowbite.com/docs/forms/phone-input/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/phone-input/index.html	(from )
13:54:46	8617/8617	---M--	200	added ('OK')	image/png	etag:%22b5358245eb656cd30b83129f993a4153%22	https://flowbite.com/docs/favicon-96x96.png	C:/Flowbite/Flowbite/flowbite.com/docs/favicon-96x96.png	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:47	1735/1735	---M--	200	added ('OK')	image/png	etag:%22dc8479e022272ace30bce9e6bcf4d670%22	https://flowbite.com/docs/favicon-16x16.png	C:/Flowbite/Flowbite/flowbite.com/docs/favicon-16x16.png	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:47	297892/297892	---MCZ	200	added ('OK')	text/html	etag:W/%22a3f82c1cac46f1725a653476f32db1fa%22	https://flowbite.com/docs/forms/select/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/select/index.html	(from )
13:54:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2016%20Sep%202024%2016:54:47%20GMT	https://flowbite.com/ms-icon-144x144.png	C:/Flowbite/Flowbite/flowbite.com/ms-icon-144x144.png	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:47	18925/18925	---M--	200	added ('OK')	image/png	etag:%22c0615edb5b8db9e377049392118515ec%22	https://flowbite.com/docs/images/og-image.png	C:/Flowbite/Flowbite/flowbite.com/docs/images/og-image.png	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:48	230851/230851	---MCZ	200	added ('OK')	text/html	etag:W/%22a1d00075c9d5b36f8d8c3bf4531c3118%22	https://flowbite.com/docs/forms/textarea/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/textarea/index.html	(from )
13:54:48	6033/6033	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d41d8cd98f00b204e9800998ecf8427e%22	https://cdn.usefathom.com/script.js	C:/Flowbite/Flowbite/cdn.usefathom.com/script.js	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:48	644779/644779	---MCZ	200	added ('OK')	text/html	etag:W/%22176ccd983e5c354d1f5362808510a03b%22	https://flowbite.com/docs/forms/timepicker/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/timepicker/index.html	(from )
13:54:48	61217/61217	---MCZ	200	added ('OK')	application/javascript	etag:W/%2227d31ceac529db5d93b670930cf4548e%22	https://f.convertkit.com/ckjs/ck.5.js	C:/Flowbite/Flowbite/f.convertkit.com/ckjs/ck.5.js	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:48	399099/399099	---MCZ	200	added ('OK')	text/html	etag:W/%22540d892c59280a8610131b439b33fa81%22	https://flowbite.com/docs/forms/checkbox/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/checkbox/index.html	(from )
13:54:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Sep%202024%2016:54:48%20GMT	http://cdn.carbonads.com/carbon.js?serve=CK7D4KQE&placement=flowbitedesign	C:/Flowbite/Flowbite/cdn.carbonads.com/carbon.142a28.delayed	(from https://flowbite.com/docs/getting-started/introduction/)
13:54:49	196981/196981	---MCZ	200	added ('OK')	text/html	etag:W/%22fafb6e342b949b4c2a15839b5d1f427a%22	https://flowbite.com/docs/forms/toggle/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/toggle/index.html	(from )
13:54:50	179778/179778	---MCZ	200	added ('OK')	text/html	etag:W/%221d593cddf703bf9e43649d1bea1d597d%22	https://flowbite.com/docs/forms/range/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/range/index.html	(from )
13:54:50	369083/369083	---MCZ	200	added ('OK')	text/html	etag:W/%2209d71e4c74cebf7d171de63f65be03f1%22	https://flowbite.com/docs/forms/radio/	C:/Flowbite/Flowbite/flowbite.com/docs/forms/radio/index.html	(from )
